avg_flight_discount,total_flight_discount,avg_hotel_discount,total_hotel_discount,total_sessions,avg_session_duration,total_session_duration,total_flights_booked,total_hotels_booked,avg_flight_fare_usd,total_flight_fare_usd,n_unique_destinations,cluster,pc1,pc2
0.0,0,0.0,0,8,1.7874999999999999,14.299999999999999,3,3,281.48,844.44,3,1,-0.8058388175199259,2.4030517095583748
0.1111111111111111,1,0.1111111111111111,1,9,3.0203703703703706,27.183333333333334,6,6,302.0966666666667,1812.5800000000002,5,1,2.36442756606109,2.9704122056725732
0.125,1,0.125,1,8,2.3895833333333334,19.116666666666667,3,3,227.59333333333333,682.78,3,1,-0.04933470069121934,1.0062783007330962
0.125,1,0.0,0,8,1.6145833333333333,12.916666666666666,2,2,370.6,741.2,2,0,-1.2692339787930456,0.9719628307262076
0.0,0,0.125,1,8,2.60625,20.85,1,1,315.31,315.31,1,0,-1.8010786304065443,0.1288986931961424
0.125,1,0.25,2,8,2.5625,20.5,1,1,363.18,363.18,1,0,-1.0842009064333906,-1.206402124310217
0.125,1,0.25,2,8,2.7020833333333334,21.616666666666667,5,5,381.866,1909.33,5,1,2.1827613786121822,1.8472264587837075
0.25,2,0.125,1,8,4.64375,37.15,6,6,338.33,2029.98,5,1,2.9189560787275077,2.0946228834249023
0.1111111111111111,1,0.2222222222222222,2,9,1.4666666666666666,13.2,2,2,435.625,871.25,2,0,-0.3784552099136842,-0.2527835949670585
0.125,1,0.0,0,8,1.2229166666666667,9.783333333333333,1,3,582.82,582.82,1,0,-1.5463387250041059,0.6879333027426573
0.25,2,0.125,1,8,1.9770833333333333,15.816666666666666,1,2,689.31,689.31,1,0,-0.8907219736568627,-0.9625036300101446
0.125,1,0.0,0,8,1.8125,14.5,3,3,300.82,902.4599999999999,3,1,-0.4948622105489674,1.7206926284116517
0.125,1,0.125,1,8,1.4041666666666668,11.233333333333334,2,2,172.04000000000002,344.08000000000004,2,0,-1.0490790177874696,0.3463191036368054
0.0,0,0.0,0,8,2.6020833333333333,20.816666666666666,7,5,354.1614285714286,2479.13,6,1,1.9043769467588776,4.629646667381048
0.125,1,0.125,1,8,1.9979166666666668,15.983333333333334,1,1,446.45,446.45,1,0,-1.5514328716275192,-0.49709324044403486
0.2222222222222222,2,0.1111111111111111,1,9,1.5407407407407407,13.866666666666667,4,4,419.8975,1679.59,4,1,1.138992189670479,1.2554488913894448
0.125,1,0.0,0,8,1.8916666666666666,15.133333333333333,2,2,447.84,895.68,2,0,-1.1594249506072059,0.9396255496338034
0.125,1,0.125,1,8,1.5208333333333335,12.166666666666668,4,4,391.435,1565.74,4,1,0.7591086391411898,1.8584609978868862
0.375,3,0.25,2,8,2.591666666666667,20.733333333333334,5,4,369.974,1849.87,5,1,2.4810519292606217,0.2710185270415064
0.125,1,0.25,2,8,2.4479166666666665,19.583333333333332,5,5,649.74,3248.7000000000003,5,1,2.503199500541491,1.8770763037087508
0.125,1,0.25,2,8,3.1854166666666663,25.48333333333333,4,4,323.445,1293.78,3,1,1.1587584641004152,0.7339551974124462
0.125,1,0.25,2,8,2.4,19.2,2,3,227.01,454.02,2,0,-0.17345556168063925,-0.18705779826784824
0.2222222222222222,2,0.2222222222222222,2,9,2.1185185185185187,19.066666666666666,1,2,376.89,376.89,1,0,-0.5907399306976787,-1.500305452348182
0.25,2,0.0,0,8,1.3395833333333333,10.716666666666667,2,2,580.49,1160.98,2,0,-0.8717696127672842,0.3105564797052204
0.125,1,0.25,2,8,3.7791666666666663,30.23333333333333,3,3,216.06999999999996,648.2099999999999,3,1,0.604882874473552,0.20655275962213157
0.375,3,0.375,3,8,2.527083333333333,20.216666666666665,0,1,0.0,0.0,0,0,-0.7985585199581152,-3.7229133344287315
0.375,3,0.125,1,8,19.079166666666666,152.63333333333333,4,3,207.2475,828.99,3,3,3.8642627769851305,-1.8297625773152681
0.0,0,0.1111111111111111,1,9,2.151851851851852,19.366666666666667,6,6,267.0083333333333,1602.05,6,1,2.105092712888415,4.001652503837172
0.25,2,0.25,2,8,2.1791666666666667,17.433333333333334,1,4,780.46,780.46,1,0,0.08898812899424134,-1.1890694814739895
0.25,2,0.25,2,8,1.6770833333333335,13.416666666666668,3,4,355.6166666666666,1066.85,3,1,0.8821679535336051,-0.031588728866503206
0.125,1,0.25,2,8,1.6479166666666667,13.183333333333334,1,2,687.54,687.54,1,0,-0.8294954750159232,-0.9064592765188045
0.25,2,0.25,2,8,1.4395833333333332,11.516666666666666,2,2,2298.37,4596.74,2,1,1.27858938244113,-1.099573769703093
0.0,0,0.0,0,8,0.9666666666666667,7.733333333333333,1,1,263.86,263.86,1,0,-2.5411661387714917,0.9583134120631822
0.125,1,0.125,1,8,2.125,17.0,3,3,200.21666666666667,600.65,3,1,-0.12432629373387592,1.0342671883331147
0.375,3,0.125,1,8,10.084866127083332,80.67892901666666,2,3,227.99,227.99,1,3,1.1197747904099729,-1.9801507525428594
0.25,2,0.25,2,8,1.48125,11.85,0,2,0.0,0.0,0,0,-1.447958363230433,-2.050044932717492
0.25,2,0.375,3,8,10.16125890625,81.29007125,4,4,395.485,1581.94,3,3,3.221112583009168,-1.320294836789469
0.25,2,0.375,3,8,2.6375,21.1,3,5,366.05,1098.15,3,1,1.719406291306295,-0.5588853591319429
0.125,1,0.125,1,8,6.328190852083334,50.62552681666667,2,2,234.96,469.92,1,0,-0.3341743703335309,-0.45981884620436525
0.0,0,0.125,1,8,2.5375,20.3,3,5,359.1333333333334,1077.4,2,1,0.06152516664232532,1.827724339700012
0.1111111111111111,1,0.1111111111111111,1,9,1.7574074074074073,15.816666666666666,0,2,0.0,0.0,0,0,-2.0215635302298813,-0.7031654605848799
0.0,0,0.0,0,8,2.1958333333333333,17.566666666666666,2,1,688.78,1377.56,2,0,-1.4479746241923084,1.3466648367216407
0.2857142857142857,2,0.14285714285714285,1,7,2.4023809523809523,16.816666666666666,0,0,0.0,0.0,0,0,-2.2197480725708543,-2.0508751275445953
0.375,3,0.125,1,8,2.725,21.8,5,5,441.008,2205.04,5,1,2.433098755305968,1.1443832906599847
0.0,0,0.25,2,8,0.9083333333333333,7.266666666666667,0,1,0.0,0.0,0,0,-2.3690967213940644,-0.8615859251231625
0.25,2,0.25,2,8,2.1958333333333333,17.566666666666666,3,3,557.06,1671.1799999999998,3,1,0.9313194301914565,-0.3196109109470947
0.125,1,0.25,2,8,1.13125,9.05,0,0,0.0,0.0,0,0,-2.281051453884861,-1.7926694358502653
0.125,1,0.375,3,8,2.4854166666666666,19.883333333333333,3,3,275.5933333333333,826.78,2,1,0.5985330453580672,-0.6159503510859734
0.125,1,0.0,0,8,1.5125,12.1,2,2,163.70000000000002,327.40000000000003,2,0,-1.4459031724658638,0.9927595740134987
0.375,3,0.125,1,8,2.0770833333333334,16.616666666666667,0,2,0.0,0.0,0,0,-1.4612409818879541,-2.1333847144257034
0.3333333333333333,3,0.2222222222222222,2,9,1.0666666666666667,9.6,2,1,314.83,629.66,2,0,-0.24582947319869441,-1.7140372872868739
0.125,1,0.125,1,8,2.09375,16.75,3,3,382.77333333333337,1148.3200000000002,3,1,0.04622991298099363,1.032265802895962
0.25,2,0.125,1,8,2.622916666666667,20.983333333333334,4,4,320.03499999999997,1280.1399999999999,4,1,1.1656718747502146,1.0664236670617657
0.25,2,0.125,1,8,0.8416666666666667,6.733333333333333,0,0,0.0,0.0,0,0,-2.456819746472952,-1.7849626267119172
0.125,1,0.0,0,8,1.9479166666666667,15.583333333333334,3,4,327.5133333333333,982.54,3,1,-0.2036588400672111,1.934930643861123
0.375,3,0.25,2,8,3.8,30.4,3,4,127.365,254.73,2,1,1.0765272047136156,-1.2219770368191512
0.25,2,0.125,1,8,2.5541666666666667,20.433333333333334,0,2,0.0,0.0,0,0,-1.6614024371657383,-1.5032068597812833
0.375,3,0.125,1,8,1.625,13.0,0,3,0.0,0.0,0,0,-1.3036288054188132,-1.8579721037800585
0.125,1,0.375,3,8,13.203552489583332,105.62841991666666,2,1,14280.38,28560.76,1,2,12.229112173612663,-3.409251050239744
0.125,1,0.0,0,8,2.8833333333333333,23.066666666666666,3,2,126.96666666666665,380.9,2,0,-0.9435604011305536,1.0899478746034168
0.125,1,0.0,0,8,3.1666666666666665,25.333333333333332,1,1,104.51,104.51,1,0,-1.9391208828006392,0.06416670255109586
0.0,0,0.25,2,8,2.0729166666666665,16.583333333333332,5,5,373.586,1867.93,4,1,1.531493464417197,2.2943713675920905
0.5,4,0.25,2,8,1.9708333333333334,15.766666666666667,4,4,516.8625,2067.45,4,1,2.261666824363948,-0.8836068149305908
0.375,3,0.125,1,8,1.5104166666666667,12.083333333333334,3,2,424.2833333333333,1272.85,3,1,0.31411549951263223,-0.4963334009608138
0.0,0,0.125,1,8,2.3270833333333334,18.616666666666667,4,4,255.2275,1020.91,4,1,0.4602613585714434,2.4557920808645775
0.25,2,0.125,1,8,1.1770833333333335,9.416666666666668,1,1,183.7,183.7,1,0,-1.5617585932271174,-1.0732694327216064
0.125,1,0.125,1,8,2.475,19.8,6,6,329.70666666666665,1978.24,6,1,2.4564358567871443,3.293239688055832
0.25,2,0.0,0,8,2.4916666666666667,19.933333333333334,2,2,1006.78,2013.56,2,0,-0.3349418274061435,0.170867824364932
0.0,0,0.2222222222222222,2,9,1.8314814814814815,16.483333333333334,0,0,0.0,0.0,0,0,-2.3724790978192987,-1.1483678913916247
0.1111111111111111,1,0.2222222222222222,2,9,2.0555555555555554,18.5,6,6,463.6766666666667,2782.06,6,1,3.0547768778570465,2.757794409383101
0.25,2,0.125,1,8,2.0041666666666664,16.03333333333333,4,4,292.97,1171.88,4,1,1.0205107642683606,1.1302480972073468
0.2222222222222222,2,0.1111111111111111,1,9,3.3425925925925926,30.083333333333332,4,4,414.45,1657.8,4,1,1.48371181527894,1.0588188796887228
0.25,2,0.25,2,8,2.2041666666666666,17.633333333333333,4,5,555.6800000000001,2222.7200000000003,2,1,1.5414793910848243,0.08616586305195852
0.25,2,0.25,2,8,2.0458333333333334,16.366666666666667,2,2,766.28,1532.56,2,0,0.22033495709051207,-1.0856455407135825
0.0,0,0.0,0,8,1.6270833333333334,13.016666666666667,2,1,1108.725,2217.45,2,0,-1.2317859329006489,1.3842437664638019
0.125,1,0.25,2,8,2.345833333333333,18.766666666666666,5,6,450.212,2251.06,5,1,2.4516181636486754,2.113732243575391
0.125,1,0.0,0,8,1.0395833333333333,8.316666666666666,0,0,0.0,0.0,0,0,-3.1185504577588423,-0.4689131992267762
0.125,1,0.25,2,8,1.6145833333333333,12.916666666666666,2,2,248.35500000000002,496.71000000000004,2,0,-0.5418718179935664,-0.33628197598948006
0.0,0,0.125,1,8,1.6645833333333333,13.316666666666666,1,1,533.85,533.85,1,0,-1.8512845251896708,0.2102139850114747
0.25,2,0.125,1,8,2.43125,19.45,4,4,91.33250000000001,365.33000000000004,4,1,0.8633707882583934,1.087813560126341
0.0,0,0.125,1,8,2.14375,17.15,2,1,602.095,1204.19,2,0,-1.1133644657877275,0.6991706318635114
0.25,2,0.125,1,8,2.13125,17.05,4,4,316.3175,1265.27,4,1,1.071102443847003,1.117008627350725
0.2222222222222222,2,0.0,0,9,1.2833333333333334,11.55,1,0,232.92,232.92,1,0,-2.0903428311133823,-0.6162405850160461
0.5,4,0.25,2,8,6.7661545854166665,54.12923668333333,3,4,434.8666666666666,1304.6,2,3,2.231286532484668,-2.2123017268043346
0.2222222222222222,2,0.0,0,9,1.4796296296296296,13.316666666666666,1,0,658.47,658.47,1,0,-1.8133590285872918,-0.6678783878506807
0.125,1,0.125,1,8,1.7520833333333332,14.016666666666666,2,1,456.2,912.4,2,0,-1.0088957675535632,0.06747220023798087
0.0,0,0.5,4,8,2.0395833333333333,16.316666666666666,3,5,1141.1333333333332,3423.3999999999996,3,1,2.1930751175750918,0.18176402556324525
0.0,0,0.3333333333333333,3,9,3.5648148148148144,32.08333333333333,4,4,290.065,1160.26,4,1,1.6133320471153745,1.0769443292728584
0.125,1,0.25,2,8,0.8958333333333334,7.166666666666667,0,0,0.0,0.0,0,0,-2.3242535271887537,-1.7684617540487093
0.0,0,0.125,1,8,1.2270833333333333,9.816666666666666,1,0,467.37,467.37,1,0,-2.209442737710968,0.0309962245749123
0.25,2,0.125,1,8,2.3645833333333335,18.916666666666668,2,4,248.85500000000002,497.71000000000004,2,1,-0.045330242240636434,0.02235111882097618
0.0,0,0.25,2,8,2.7645833333333334,22.116666666666667,5,5,354.384,1771.92,4,1,1.6321099938431767,2.222981674164104
0.125,1,0.125,1,8,2.5541666666666667,20.433333333333334,2,2,338.275,676.55,2,0,-0.7111445704346648,0.21979037049614347
0.25,2,0.0,0,8,1.6833333333333333,13.466666666666667,1,2,154.52,154.52,1,0,-1.65498822322956,-0.23716458993348447
0.3333333333333333,3,0.2222222222222222,2,9,11.559635442592592,104.03671898333333,4,4,539.2874999999999,2157.1499999999996,3,3,3.6529771746233926,-1.396920193022941
0.25,2,0.25,2,8,1.7895833333333333,14.316666666666666,2,2,450.35,900.7,2,0,-0.0678530862680323,-1.0435684000205998
0.125,1,0.25,2,8,3.13125,25.05,0,1,0.0,0.0,0,0,-1.673449540436235,-1.7694023250314455
0.125,1,0.0,0,8,2.64375,21.15,2,2,302.08,604.16,2,0,-1.132672501932245,0.8695455250455322
0.0,0,0.0,0,8,2.916666666666667,23.333333333333336,5,4,760.124,3800.62,5,1,1.391521047274308,3.5950465041410493
0.1111111111111111,1,0.1111111111111111,1,9,1.6537037037037037,14.883333333333333,3,3,662.41,1987.23,3,1,0.308106785594649,1.1090582960208601
0.25,2,0.125,1,8,2.064583333333333,16.516666666666666,3,3,497.48,1492.44,3,1,0.43935973192081834,0.3527524489131808
0.14285714285714285,1,0.0,0,7,1.4428571428571428,10.1,2,2,529.065,1058.13,2,0,-1.268267722673017,0.9668428512834859
0.25,2,0.0,0,8,3.091666666666667,24.733333333333334,4,4,280.7225,1122.89,4,1,0.7954376737523402,1.6756765994643215
0.0,0,0.0,0,8,2.36875,18.95,0,1,0.0,0.0,0,0,-2.9217678968485754,0.3025709934281213
0.2222222222222222,2,0.0,0,9,1.7907407407407407,16.116666666666667,4,4,326.3625,1305.45,4,1,0.6909773526229668,1.8491165097418558
0.375,3,0.25,2,8,1.2958333333333334,10.366666666666667,1,3,123.17,123.17,1,0,-0.3947221925436965,-1.9597334412010448
0.5,4,0.125,1,8,16.379166666666666,131.03333333333333,3,2,1545.5,4636.5,2,3,4.17642647743409,-3.0332101125432
0.0,0,0.25,2,8,1.3958333333333335,11.166666666666668,1,1,244.44,244.44,1,0,-1.6526261687873858,-0.3987689031040719
0.3333333333333333,3,0.2222222222222222,2,9,1.9425925925925926,17.483333333333334,3,4,101.48333333333335,304.45000000000005,3,1,0.9941194584515906,-0.5797937614360311
0.0,0,0.125,1,8,2.0416666666666665,16.333333333333332,1,2,402.35,402.35,1,0,-1.6152816716436735,0.4097000968483707
0.375,3,0.25,2,8,1.36875,10.95,1,2,715.94,715.94,1,0,-0.28936854351219515,-2.238240904566648
0.0,0,0.0,0,9,2.0296296296296297,18.266666666666666,4,3,229.37,917.48,3,1,-0.396436024934275,2.5801580366769916
0.25,2,0.25,2,8,1.9583333333333333,15.666666666666666,3,4,539.2766666666666,1617.83,2,1,0.8743890597233857,-0.3624285462858133
0.375,3,0.125,1,8,0.9458333333333333,7.566666666666666,0,0,0.0,0.0,0,0,-2.149991225250158,-2.4749098904061966
0.5,4,0.25,2,8,2.46875,19.75,1,2,847.81,847.81,1,0,0.27418852101631036,-3.0399510287008296
0.375,3,0.25,2,8,5.793148839583334,46.34519071666667,2,2,715.38,1430.76,1,0,0.9201269148480578,-2.4443534786325127
0.0,0,0.2222222222222222,2,9,1.6092592592592594,14.483333333333334,2,3,1091.435,2182.87,2,1,0.11883771445145842,0.5689318559702925
0.25,2,0.5,4,8,2.3958333333333335,19.166666666666668,5,3,1183.536,5917.68,5,1,3.852367350922655,-0.5615835656283977
0.0,0,0.125,1,8,2.3270833333333334,18.616666666666667,2,0,210.51999999999998,421.03999999999996,2,0,-1.6192016400433502,0.4708861793224787
0.0,0,0.2222222222222222,2,9,1.0462962962962965,9.416666666666668,1,0,5053.2,5053.2,1,2,0.7992855552760185,-0.8911216852402511
0.0,0,0.0,0,8,1.23125,9.85,0,2,0.0,0.0,0,0,-2.889938747963335,0.6484643767526332
0.0,0,0.0,0,8,2.2541666666666664,18.03333333333333,1,1,44.93,44.93,1,0,-2.4277140439499236,0.8414640813852079
0.1111111111111111,1,0.1111111111111111,1,9,1.2055555555555555,10.85,1,1,592.69,592.69,1,0,-1.5472862988957614,-0.3836348646499877
0.1,1,0.0,0,10,1.8199999999999998,18.2,3,3,186.56000000000003,559.6800000000001,3,1,-0.40593818949555294,1.718702465388041
0.25,2,0.125,1,8,1.2916666666666667,10.333333333333334,1,3,614.63,614.63,1,0,-0.8178255296377831,-0.6577955939606643
0.125,1,0.0,0,8,1.4354166666666668,11.483333333333334,1,1,435.62,435.62,1,0,-2.071073245567697,0.21868212663864395
0.25,2,0.125,1,8,2.04375,16.35,5,4,248.192,1240.96,5,1,1.5155669996600487,1.6620727903767003
0.25,2,0.125,1,8,16.941666666666666,135.53333333333333,1,2,0.0,0.0,0,3,1.232021114856896,-2.7490327962302796
0.0,0,0.0,0,8,0.8916666666666666,7.133333333333333,1,1,141.38,141.38,1,0,-2.6236417285249978,0.9747211668909677
0.375,3,0.125,1,8,1.95625,15.65,3,3,403.65333333333336,1210.96,3,1,0.6165853238235671,-0.31266344168912363
0.1111111111111111,1,0.0,0,9,1.8888888888888888,17.0,0,2,0.0,0.0,0,0,-2.3834209571566976,-0.09724917331918351
0.2222222222222222,2,0.1111111111111111,1,9,1.8666666666666667,16.8,5,5,575.356,2876.78,4,1,1.9941925076621474,1.693491044326118
0.1,1,0.1,1,10,1.64,16.4,4,4,165.95999999999998,663.8399999999999,4,1,0.6702733599782797,1.912072752342612
0.125,1,0.375,3,8,1.41875,11.35,2,2,955.445,1910.89,1,0,0.13553200991192166,-1.3051819218343828
0.375,3,0.25,2,8,16.62291666666667,132.98333333333335,5,3,799.668,3998.34,3,3,4.930730675744355,-1.9881153153236926
0.25,2,0.125,1,8,1.99375,15.95,3,3,272.49333333333334,817.48,3,1,0.20909615632250475,0.36646299837889196
0.375,3,0.25,2,8,2.0979166666666664,16.78333333333333,3,5,550.3333333333334,1651.0,3,1,1.675718090368436,-0.5307353946422757
0.0,0,0.375,3,8,1.4020833333333333,11.216666666666667,0,1,0.0,0.0,0,0,-1.868148584409844,-1.5695229070396375
0.1111111111111111,1,0.0,0,9,2.2703703703703706,20.433333333333334,3,5,1104.68,3314.04,2,1,0.7122783680250093,1.8105613449409625
0.125,1,0.0,0,8,1.05,8.4,2,2,553.2249999999999,1106.4499999999998,2,0,-1.2334370773906616,1.0209272388223518
0.5,4,0.0,0,8,1.6583333333333332,13.266666666666666,1,2,497.99,497.99,1,0,-0.8914619726989979,-1.617450611057502
0.375,3,0.125,1,8,1.725,13.8,0,0,0.0,0.0,0,0,-2.0070038321912564,-2.555030890351169
0.125,1,0.125,1,8,1.3333333333333333,10.666666666666666,0,0,0.0,0.0,0,0,-2.654304967121292,-1.1562843629755575
0.25,2,0.125,1,8,3.7770833333333336,30.21666666666667,4,4,301.69,1206.76,4,1,1.356049513260837,0.9478765954557422
0.125,1,0.125,1,8,1.31875,10.55,2,1,307.395,614.79,2,0,-1.2020073400653166,0.11943907568644922
0.125,1,0.0,0,8,1.8,14.4,2,2,507.57500000000005,1015.1500000000001,2,0,-1.1306487360716786,0.9460779052579957
0.1,1,0.2,2,10,2.006666666666667,20.066666666666666,2,2,4624.7,9249.4,1,2,2.753793790470907,-0.7651396617784382
0.125,1,0.25,2,8,1.5958333333333332,12.766666666666666,2,1,381.185,762.37,2,0,-0.6844933644887796,-0.5698915806377491
0.25,2,0.125,1,8,1.7395833333333333,13.916666666666666,4,4,194.12,776.48,3,1,0.6197495894615738,0.8615086932384084
0.25,2,0.125,1,8,1.7333333333333334,13.866666666666667,3,3,400.59999999999997,1201.8,3,1,0.2850160688626258,0.38958199606832
0.125,1,0.25,2,8,1.5208333333333333,12.166666666666666,1,1,170.65,170.65,1,0,-1.3833711376763216,-1.0856196549652906
0.125,1,0.0,0,8,2.5125,20.1,3,5,342.1766666666667,1026.53,2,1,-0.08206326690801985,1.8087086582875478
0.125,1,0.0,0,8,1.8583333333333334,14.866666666666667,2,2,995.495,1990.99,2,0,-0.7474937532133936,0.9157905894087038
0.1111111111111111,1,0.1111111111111111,1,9,1.687037037037037,15.183333333333332,0,0,0.0,0.0,0,0,-2.5164257667886814,-1.1533352008178757
0.25,2,0.25,2,8,2.4375,19.5,3,2,515.4833333333333,1546.45,3,1,0.6949433301408358,-0.5721989151527662
0.0,0,0.0,0,8,2.354166666666667,18.833333333333336,4,4,461.9175,1847.67,4,1,0.29630983914096476,3.108653054507729
0.0,0,0.25,2,8,1.8208333333333333,14.566666666666666,0,1,0.0,0.0,0,0,-2.201640897437383,-0.9554174705132642
0.2222222222222222,2,0.1111111111111111,1,9,1.2018518518518517,10.816666666666666,1,1,866.84,866.84,1,0,-1.12253433824747,-1.043694718110533
0.125,1,0.25,2,8,1.75,14.0,0,2,0.0,0.0,0,0,-1.6863517417859986,-1.3984443508150575
0.5,4,0.25,2,8,1.05,8.4,0,0,0.0,0.0,0,0,-1.4328242252114853,-3.8220222724154578
0.125,1,0.0,0,8,1.9666666666666666,15.733333333333333,3,2,227.63,682.89,3,1,-0.7778240255418634,1.4780052154900356
0.5,4,0.125,1,8,1.5395833333333333,12.316666666666666,1,1,489.59,489.59,1,0,-0.7482035961910016,-2.4907337021015397
0.125,1,0.0,0,8,2.379166666666667,19.033333333333335,6,6,714.9016666666666,4289.41,5,1,2.397552840315068,3.677099240670535
0.0,0,0.375,3,8,1.575,12.6,1,1,198.03,198.03,1,0,-1.235444555670972,-1.0710626489672361
0.5,4,0.0,0,8,1.3333333333333333,10.666666666666666,1,1,847.06,847.06,1,0,-0.9958486234664257,-1.8377389741149424
0.375,3,0.25,2,8,2.716666666666667,21.733333333333334,1,1,235.86,235.86,1,0,-0.5519115337133984,-2.571687549631148
0.5,4,0.25,2,8,1.3333333333333333,10.666666666666666,2,2,367.325,734.65,2,0,0.36046761466759975,-2.3509913928237354
0.125,1,0.375,3,8,17.322916666666664,138.58333333333331,2,2,1425.9,2851.8,1,3,3.4132753015272885,-2.9640124546824644
0.0,0,0.0,0,8,1.3854166666666667,11.083333333333334,2,1,222.49,444.98,2,0,-1.952635753061156,1.4532114435116839
0.125,1,0.125,1,8,1.2916666666666667,10.333333333333334,1,1,519.88,519.88,1,0,-1.6398443715021587,-0.4296834210883886
0.125,1,0.125,1,8,1.9833333333333334,15.866666666666667,3,4,358.2266666666667,1074.68,2,1,0.006089812081093689,0.9765735008932257
0.125,1,0.0,0,8,1.2729166666666667,10.183333333333334,0,0,0.0,0.0,0,0,-3.0757307036877273,-0.49290665375575193
0.125,1,0.375,3,8,1.5791666666666666,12.633333333333333,2,2,910.8249999999999,1821.6499999999999,2,0,0.36765870147095764,-1.022783387284855
0.25,2,0.25,2,8,1.6145833333333333,12.916666666666666,1,1,295.01,295.01,1,0,-1.0086874226976819,-1.7833248275296305
0.125,1,0.0,0,8,2.220833333333333,17.766666666666666,2,3,183.29000000000002,366.58000000000004,2,0,-1.0603853048991008,1.147872391803124
0.0,0,0.125,1,8,1.43125,11.45,1,1,540.81,540.81,1,0,-1.8901996728130426,0.233713308350185
0.625,5,0.25,2,8,1.8770833333333334,15.016666666666667,4,5,305.9975,1223.99,4,1,2.5264572007323594,-1.322727318479435
0.0,0,0.125,1,8,2.1125,16.9,2,2,118.16,236.32,1,0,-1.4846803794071097,0.6587270859631429
0.25,2,0.125,1,8,1.2791666666666668,10.233333333333334,2,2,262.33,524.66,2,0,-0.7153834230746776,-0.3245578507927876
0.125,1,0.375,3,8,1.5854166666666667,12.683333333333334,3,3,512.0300000000001,1536.0900000000001,3,1,0.8984413243945452,-0.2334852407565569
0.125,1,0.375,3,8,1.8791666666666667,15.033333333333333,0,0,0.0,0.0,0,0,-1.7334603705017473,-2.5267421450215166
0.0,0,0.0,0,8,1.4729166666666667,11.783333333333333,2,2,586.36,1172.72,2,0,-1.4182454809022913,1.6550255222461991
0.125,1,0.125,1,8,1.3395833333333333,10.716666666666667,0,1,0.0,0.0,0,0,-2.4125825594410326,-0.9280017522975431
0.5,4,0.25,2,8,1.525,12.2,4,3,550.1225,2200.49,4,1,1.978123203515511,-1.0669319350918092
0.25,2,0.0,0,8,1.74375,13.95,2,3,558.015,1116.03,2,0,-0.574180353012249,0.49904050039133735
0.0,0,0.0,0,8,1.1958333333333333,9.566666666666666,1,2,414.64,414.64,1,0,-2.1739469869497055,1.1529689487032513
0.1111111111111111,1,0.0,0,9,1.7555555555555555,15.8,2,3,627.765,1255.53,2,1,-0.7098744519025146,1.1755796419306126
0.3333333333333333,3,0.0,0,9,2.9814814814814814,26.833333333333332,1,1,291.26,291.26,1,0,-1.2144884198874861,-1.2178086959494272
0.14285714285714285,1,0.14285714285714285,1,7,2.3285714285714287,16.3,1,2,135.24,135.24,1,0,-1.4938938981711054,-0.336806702434827
0.0,0,0.0,0,8,1.1041666666666667,8.833333333333334,0,0,0.0,0.0,0,0,-3.3944111211266335,0.2036816553885121
0.2857142857142857,2,0.5714285714285714,4,7,15.877972116666667,111.14580481666667,3,4,9728.346666666666,29185.04,2,2,13.00932603049732,-3.5331747867455454
0.0,0,0.0,0,8,2.24375,17.95,4,5,563.8774999999999,2255.5099999999998,3,1,0.3989646247032988,3.051510153265271
0.25,2,0.25,2,8,0.9333333333333333,7.466666666666667,1,0,419.65,419.65,1,0,-1.3043573900096304,-1.9510467259656274
0.125,1,0.0,0,8,1.8145833333333332,14.516666666666666,0,0,0.0,0.0,0,0,-2.976327703165496,-0.5486057446265885
0.125,1,0.0,0,8,2.2458333333333336,17.96666666666667,3,4,200.03333333333333,600.1,3,1,-0.272091848071999,1.9079376543144813
0.125,1,0.125,1,8,3.0625,24.5,6,5,614.9599999999999,3689.7599999999998,6,1,2.772288216259104,3.0139091124502912
0.25,2,0.125,1,8,1.26875,10.15,3,2,636.8433333333334,1910.53,3,1,0.18731846937952049,0.20168101257083976
0.0,0,0.25,2,8,1.6729166666666666,13.383333333333333,3,3,972.6833333333334,2918.05,3,1,0.6612905804287711,1.0807595098736702
0.0,0,0.25,2,8,2.85625,22.85,4,4,406.5975,1626.39,4,1,1.1445111985432483,1.7431006521717611
0.0,0,0.25,2,8,1.9104166666666667,15.283333333333333,3,3,320.89000000000004,962.6700000000001,3,1,0.07545235312693012,1.0749563035219154
0.125,1,0.25,2,8,1.3354166666666667,10.683333333333334,0,1,0.0,0.0,0,0,-2.0030087190907095,-1.5847384160673643
0.25,2,0.25,2,8,1.5395833333333333,12.316666666666666,3,4,1738.0133333333333,5214.04,3,1,2.191885223627601,-0.05693836931604262
0.0,0,0.0,0,8,1.68125,13.45,2,2,239.96499999999997,479.92999999999995,2,0,-1.644431562849403,1.6508465472492613
0.375,3,0.125,1,8,1.8666666666666667,14.933333333333334,3,3,399.6166666666666,1198.85,3,1,0.5962474757705162,-0.3033363601842236
0.125,1,0.25,2,8,2.01875,16.15,4,4,352.3625,1409.45,4,1,1.2151841883889685,1.1503827478217268
0.125,1,0.0,0,8,2.35625,18.85,4,3,628.3975,2513.59,4,1,0.5382802352316797,2.1990539916698273
0.125,1,0.0,0,8,1.3354166666666667,10.683333333333334,2,2,341.83000000000004,683.6600000000001,2,0,-1.3424261180439634,1.0021014732239184
0.0,0,0.0,0,8,2.43125,19.45,3,1,729.3633333333333,2188.09,3,1,-0.7363418986479295,1.8662109545188057
