age,gender,married,has_children,n_unique_destinations,avg_flight_fare_usd,total_flight_fare_usd,total_flights_booked,total_hotels_booked,total_flight_discount,avg_flight_discount,flight_discount_ratio,avg_flight_discount_percentage,avg_checked_bags,total_cancellations,cancellation_rate,flight_hotel_combo_ratio,hotel_booking_ratio,cluster
53,0.0,0,0,2,431.70000000000005,863.4000000000001,2,2,1,0.125,0.499999750000125,0.0011582117197611631,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,2
53,0.0,1,1,3,399.33,1197.99,3,4,2,0.25,0.6666664444445185,0.0016694630158269575,0.6666664444445185,0,0.0,0.3749999531250059,0.57142848979593,1
71,0.0,0,0,0,0.0,0.0,0,2,1,0.1111111111111111,1000000.0,1000000.0,0.0,0,0.0,0.0,0.99999950000025,6
53,0.0,0,0,2,349.45,698.9,2,1,2,0.25,0.99999950000025,0.0028616397154648168,0.499999750000125,0,0.0,0.12499998437500197,0.33333322222225925,1
50,0.0,0,0,4,276.98,1107.92,4,3,0,0.0,0.0,0.0,0.49999987500003124,0,0.0,0.3749999531250059,0.4285713673469475,4
50,0.0,0,0,4,366.9,1834.5,5,5,1,0.125,0.199999960000008,0.0005451076584654632,0.399999920000016,0,0.0,0.6249999218750099,0.499999950000005,4
38,0.0,0,0,3,943.5833333333334,2830.75,3,3,3,0.375,0.9999996666667778,0.0010597898079802916,0.9999996666667778,0,0.0,0.3749999531250059,0.49999991666668053,1
28,0.0,0,0,3,146.69333333333336,440.08000000000004,3,4,0,0.0,0.0,0.0,0.0,0,0.0,0.3749999531250059,0.57142848979593,4
42,0.0,0,1,3,440.49333333333334,1321.48,3,3,4,0.4444444444444444,1.333332888889037,0.0030269092207018573,0.33333322222225925,0,0.0,0.33333329629630043,0.49999991666668053,1
56,0.0,1,0,2,456.58000000000004,913.1600000000001,2,1,1,0.125,0.499999750000125,0.0010950983386316764,0.499999750000125,0,0.0,0.12499998437500197,0.33333322222225925,2
49,0.0,0,0,5,167.79166666666666,1006.75,6,6,0,0.0,0.0,0.0,0.6666665555555741,0,0.0,0.7499999062500118,0.4999999583333368,4
35,0.0,0,1,5,1002.6800000000001,5013.400000000001,5,4,2,0.25,0.399999920000016,0.0003989308652014738,0.0,0,0.0,0.4999999375000079,0.44444439506173394,4
30,0.0,0,0,3,276.24333333333334,828.73,3,2,1,0.125,0.33333322222225925,0.0012066656194337532,0.6666664444445185,0,0.0,0.24999996875000394,0.399999920000016,2
41,1.0,0,0,4,740.21,3701.05,5,2,2,0.25,0.399999920000016,0.0005403871872737771,0.599999880000024,0,0.0,0.24999996875000394,0.285714244897965,4
42,0.0,1,0,6,321.7666666666667,1930.6000000000001,6,5,0,0.0,0.0,0.0,0.49999991666668053,0,0.0,0.6249999218750099,0.4545454132231443,4
42,0.0,1,0,2,432.78499999999997,865.5699999999999,2,1,0,0.0,0.0,0.0,0.499999750000125,0,0.0,0.12499998437500197,0.33333322222225925,2
55,0.0,1,0,4,147.416,737.08,5,4,1,0.125,0.199999960000008,0.0013567048334553848,0.799999840000032,0,0.0,0.4999999375000079,0.44444439506173394,4
47,0.0,1,1,4,251.2475,1004.99,4,4,1,0.125,0.24999993750001562,0.0009950347754753433,0.49999987500003124,0,0.0,0.4999999375000079,0.4999999375000079,4
41,0.0,0,0,3,838.8466666666667,2516.54,3,3,3,0.375,0.9999996666667778,0.001192112980047163,0.33333322222225925,0,0.0,0.3749999531250059,0.49999991666668053,1
43,0.0,0,0,4,282.2325,1128.93,4,4,2,0.2222222222222222,0.49999987500003124,0.001771589025208304,0.7499998125000469,0,0.0,0.44444439506173394,0.4999999375000079,4
47,0.0,1,0,3,378.34999999999997,1135.05,3,4,1,0.125,0.33333322222225925,0.0008810184565604877,0.6666664444445185,0,0.0,0.3749999531250059,0.57142848979593,4
31,0.0,0,0,1,190.69,190.69,1,1,0,0.0,0.0,0.0,0.9999990000010001,0,0.0,0.12499998437500197,0.499999750000125,2
67,0.0,1,0,1,69.52,69.52,1,2,2,0.25,1.9999980000020001,0.028768699240956572,0.0,0,0.0,0.12499998437500197,0.6666664444445185,1
43,0.0,0,0,4,299.364,1496.82,5,5,1,0.125,0.199999960000008,0.0006680830021859121,0.599999880000024,0,0.0,0.6249999218750099,0.499999950000005,4
36,0.0,0,1,1,538.01,538.01,1,1,1,0.125,0.9999990000010001,0.0018587015076695574,0.0,0,0.0,0.12499998437500197,0.499999750000125,2
33,0.0,0,0,2,622.7950000000001,1245.5900000000001,2,2,0,0.0,0.0,0.0,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,2
52,0.0,1,1,1,361.08,361.08,1,1,2,0.2222222222222222,1.9999980000020001,0.0055389387239976225,0.0,0,0.0,0.11111109876543349,0.499999750000125,1
40,0.0,0,0,5,333.04,1665.2,5,4,1,0.125,0.199999960000008,0.0006005284646886088,0.199999960000008,0,0.0,0.3749999531250059,0.44444439506173394,4
46,1.0,1,0,1,964.33,964.33,1,1,3,0.375,2.9999970000030003,0.0031109682337882587,0.9999990000010001,0,0.0,0.12499998437500197,0.499999750000125,1
56,0.0,1,0,1,586.88,586.88,1,0,0,0.0,0.0,0.0,0.9999990000010001,0,0.0,0.0,0.0,0
46,0.0,0,0,3,274.71333333333337,824.1400000000001,3,3,2,0.25,0.6666664444445185,0.0024267721474181907,0.9999996666667778,0,0.0,0.3749999531250059,0.49999991666668053,1
58,1.0,1,1,2,469.3666666666666,1408.1,3,2,2,0.2222222222222222,0.6666664444445185,0.0014203536670546455,0.6666664444445185,1,0.199999960000008,0.22222219753086697,0.399999920000016,7
46,0.0,0,1,4,710.5649999999999,2842.2599999999998,4,5,2,0.25,0.49999987500003124,0.0007036653927847329,0.7499998125000469,0,0.0,0.4999999375000079,0.5555554938271674,4
23,0.0,0,1,1,212.03,212.03,1,2,1,0.125,0.9999990000010001,0.00471631370694565,0.0,0,0.0,0.12499998437500197,0.6666664444445185,2
32,0.0,0,1,1,85.23,85.23,1,1,2,0.25,1.9999980000020001,0.023465915482037834,0.0,0,0.0,0.12499998437500197,0.499999750000125,1
50,0.0,1,1,3,703.7733333333332,2111.3199999999997,3,4,1,0.125,0.33333322222225925,0.0004736373451330745,0.0,0,0.0,0.3749999531250059,0.57142848979593,4
34,0.0,0,1,3,629.6733333333333,1889.02,3,4,0,0.0,0.0,0.0,0.33333322222225925,0,0.0,0.3749999531250059,0.57142848979593,4
39,0.0,0,1,5,433.75,2168.75,5,5,0,0.0,0.0,0.0,0.399999920000016,0,0.0,0.5555554938271674,0.499999950000005,4
47,0.0,0,0,4,468.75,1875.0,4,3,1,0.125,0.24999993750001562,0.0005333333330488889,0.49999987500003124,0,0.0,0.3749999531250059,0.4285713673469475,4
22,1.0,0,1,0,0.0,0.0,0,2,1,0.125,1000000.0,1000000.0,0.0,0,0.0,0.0,0.99999950000025,6
54,1.0,1,0,2,704.68,2114.04,3,4,2,0.25,0.6666664444445185,0.0009460558925346466,0.33333322222225925,0,0.0,0.3749999531250059,0.57142848979593,1
50,0.0,1,0,4,331.296,1656.48,5,3,3,0.3333333333333333,0.599999880000024,0.0018110692541949982,0.799999840000032,1,0.12499998437500197,0.33333329629630043,0.3749999531250059,7
40,0.0,1,0,3,284.91,854.73,3,3,0,0.0,0.0,0.0,0.33333322222225925,0,0.0,0.3749999531250059,0.49999991666668053,4
26,0.0,1,1,0,0.0,0.0,0,2,3,0.375,3000000.0,3000000.0,0.0,0,0.0,0.0,0.99999950000025,6
71,0.0,1,0,0,0.0,0.0,0,1,3,0.3333333333333333,3000000.0,3000000.0,0.0,0,0.0,0.0,0.9999990000010001,6
42,0.0,0,0,1,952.48,952.48,1,3,1,0.1111111111111111,0.9999990000010001,0.0010498908102533483,0.0,0,0.0,0.11111109876543349,0.7499998125000469,2
46,0.0,1,0,4,183.844,919.22,5,5,1,0.125,0.199999960000008,0.0010878788526273591,0.799999840000032,0,0.0,0.4999999375000079,0.499999950000005,4
19,0.0,0,0,2,212.16000000000003,424.32000000000005,2,4,0,0.0,0.0,0.0,0.499999750000125,0,0.0,0.24999996875000394,0.6666665555555741,2
48,0.0,0,1,3,287.2566666666667,861.7700000000001,3,3,1,0.125,0.33333322222225925,0.0011604024262153445,0.0,0,0.0,0.3749999531250059,0.49999991666668053,4
50,0.0,0,0,3,615.3824999999999,2461.5299999999997,4,3,1,0.125,0.24999993750001562,0.0004062513963241353,0.24999993750001562,0,0.0,0.3749999531250059,0.4285713673469475,4
28,0.0,0,1,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9999990000010001,2
46,0.0,1,0,3,426.05333333333334,1278.16,3,3,2,0.25,0.6666664444445185,0.0015647493259335688,1.333332888889037,0,0.0,0.3749999531250059,0.49999991666668053,1
50,0.0,1,0,3,348.81666666666666,1046.45,4,5,2,0.25,0.49999987500003124,0.0019112236591225344,0.49999987500003124,1,0.11111109876543349,0.3749999531250059,0.5555554938271674,7
61,0.0,0,0,1,361.49,361.49,1,1,1,0.125,0.9999990000010001,0.0027663282448578707,0.9999990000010001,0,0.0,0.12499998437500197,0.499999750000125,2
19,1.0,0,0,1,216.24,216.24,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.12499998437500197,0.499999750000125,2
33,0.0,1,0,2,174.765,349.53,2,2,1,0.125,0.499999750000125,0.002860984742766044,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,2
38,0.0,0,0,5,637.72,3188.6,5,5,1,0.125,0.199999960000008,0.00031361726139571684,0.599999880000024,0,0.0,0.4999999375000079,0.499999950000005,4
42,0.0,1,0,3,280.75,842.25,3,4,0,0.0,0.0,0.0,0.9999996666667778,0,0.0,0.3749999531250059,0.57142848979593,4
36,0.0,0,0,0,0.0,0.0,0,2,4,0.5,4000000.0,4000000.0,0.0,0,0.0,0.0,0.99999950000025,6
24,1.0,0,0,1,418.9,418.9,1,1,1,0.125,0.9999990000010001,0.0023872045777340546,0.9999990000010001,0,0.0,0.12499998437500197,0.499999750000125,2
21,0.0,0,1,1,56.9,56.9,1,1,2,0.25,1.9999980000020001,0.035149384268024886,0.0,0,0.0,0.12499998437500197,0.499999750000125,1
33,0.0,0,1,1,220.95,220.95,1,3,0,0.0,0.0,0.0,0.9999990000010001,0,0.0,0.12499998437500197,0.7499998125000469,2
40,0.0,0,0,3,344.0566666666667,1032.17,3,4,1,0.125,0.33333322222225925,0.0009688326525971179,0.9999996666667778,0,0.0,0.3749999531250059,0.57142848979593,4
40,0.0,0,0,2,232.60500000000002,465.21000000000004,2,2,4,0.5,1.9999990000005,0.008598267430626453,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,1
29,0.0,0,0,1,246.76,246.76,1,1,1,0.125,0.9999990000010001,0.004052520651432482,0.0,0,0.0,0.12499998437500197,0.499999750000125,2
41,0.0,0,1,1,545.745,1091.49,2,3,0,0.0,0.0,0.0,0.0,0,0.0,0.24999996875000394,0.599999880000024,2
34,0.0,0,1,4,121.36,485.44,4,5,1,0.125,0.24999993750001562,0.0020599868118408313,0.9999997500000625,0,0.0,0.4999999375000079,0.5555554938271674,4
55,0.0,1,0,2,387.28,774.56,2,3,2,0.25,0.99999950000025,0.0025821111307295615,0.99999950000025,0,0.0,0.24999996875000394,0.599999880000024,1
72,0.0,1,0,0,0.0,0.0,0,2,1,0.125,1000000.0,1000000.0,0.0,0,0.0,0.0,0.99999950000025,6
28,1.0,0,0,0,0.0,0.0,0,1,3,0.375,3000000.0,3000000.0,0.0,0,0.0,0.0,0.9999990000010001,6
51,0.0,0,1,4,641.6633333333333,3849.98,6,6,2,0.25,0.33333327777778704,0.0005194832179597081,0.33333327777778704,2,0.16666665277777895,0.7499999062500118,0.4999999583333368,7
50,0.0,0,0,3,507.73199999999997,2538.66,5,5,1,0.125,0.199999960000008,0.000393908597293884,0.199999960000008,0,0.0,0.6249999218750099,0.499999950000005,4
57,1.0,0,0,4,353.28000000000003,1413.1200000000001,4,5,0,0.0,0.0,0.0,0.0,0,0.0,0.4999999375000079,0.5555554938271674,4
31,0.0,0,1,2,124.58000000000001,249.16000000000003,2,0,2,0.25,0.99999950000025,0.008026970589071397,0.99999950000025,0,0.0,0.0,0.0,0
52,0.0,1,0,2,286.875,573.75,2,2,2,0.2222222222222222,0.99999950000025,0.003485838773880891,0.499999750000125,0,0.0,0.22222219753086697,0.49999987500003124,1
51,0.0,0,1,2,289.815,579.63,2,2,1,0.125,0.499999750000125,0.0017252385112481437,0.0,0,0.0,0.24999996875000394,0.49999987500003124,2
55,1.0,1,0,2,549.635,1099.27,2,1,3,0.42857142857142855,1.499999250000375,0.0027290838440700792,0.99999950000025,0,0.0,0.1428571224489825,0.33333322222225925,1
19,0.0,0,0,1,577.54,577.54,1,1,2,0.25,1.9999980000020001,0.003462963598256461,0.9999990000010001,0,0.0,0.12499998437500197,0.499999750000125,1
52,0.0,1,1,4,417.16,2085.8,5,4,2,0.25,0.399999920000016,0.000958864703730528,0.599999880000024,1,0.11111109876543349,0.4999999375000079,0.44444439506173394,7
54,0.0,0,1,3,437.19666666666666,1311.59,3,3,1,0.1111111111111111,0.33333322222225925,0.0007624333818019096,0.6666664444445185,0,0.0,0.33333329629630043,0.49999991666668053,4
47,0.0,1,1,3,475.6433333333334,1426.93,3,4,4,0.5,1.333332888889037,0.0028032208988505243,0.0,0,0.0,0.3749999531250059,0.57142848979593,1
46,0.0,0,0,4,500.4225,2001.69,4,4,5,0.625,1.249999687500078,0.002497889282307505,0.24999993750001562,0,0.0,0.4999999375000079,0.4999999375000079,1
51,0.0,0,1,2,25.919999999999998,51.839999999999996,2,3,0,0.0,0.0,0.0,0.0,0,0.0,0.22222219753086697,0.599999880000024,2
65,0.0,0,0,2,742.17,1484.34,2,2,1,0.14285714285714285,0.499999750000125,0.0006737000952115417,0.499999750000125,0,0.0,0.285714244897965,0.49999987500003124,2
51,0.0,0,0,2,543.505,1087.01,2,3,2,0.25,0.99999950000025,0.0018399094747611248,0.99999950000025,0,0.0,0.24999996875000394,0.599999880000024,1
35,0.0,0,0,2,222.42000000000002,444.84000000000003,2,2,0,0.0,0.0,0.0,0.499999750000125,0,0.0,0.22222219753086697,0.49999987500003124,2
61,0.0,1,0,1,129.12,129.12,1,1,2,0.25,1.9999980000020001,0.015489467042367821,0.0,0,0.0,0.12499998437500197,0.499999750000125,1
50,0.0,0,0,3,795.9766666666668,2387.9300000000003,3,3,0,0.0,0.0,0.0,0.6666664444445185,0,0.0,0.33333329629630043,0.49999991666668053,4
56,0.0,1,1,2,429.15,858.3,2,2,1,0.125,0.499999750000125,0.0011650937886926555,0.0,0,0.0,0.24999996875000394,0.49999987500003124,2
40,0.0,0,0,3,937.15,2811.45,3,3,1,0.125,0.33333322222225925,0.00035568834574483337,0.9999996666667778,0,0.0,0.3749999531250059,0.49999991666668053,4
29,0.0,0,1,1,433.64,433.64,1,1,2,0.25,1.9999980000020001,0.004612120642440456,0.0,0,0.0,0.0,0.499999750000125,1
42,0.0,0,1,4,457.60249999999996,1830.4099999999999,4,4,0,0.0,0.0,0.0,0.7499998125000469,0,0.0,0.3749999531250059,0.4999999375000079,4
57,0.0,1,0,3,304.02250000000004,1216.0900000000001,4,4,0,0.0,0.0,0.0,0.49999987500003124,0,0.0,0.3749999531250059,0.4999999375000079,4
37,0.0,0,1,2,240.44666666666663,721.3399999999999,3,3,4,0.5,1.333332888889037,0.005545235248918354,0.0,1,0.16666663888889352,0.3749999531250059,0.49999991666668053,7
46,1.0,1,0,5,474.392,2371.96,5,5,1,0.125,0.199999960000008,0.000421592269506403,0.99999980000004,0,0.0,0.6249999218750099,0.499999950000005,4
60,0.0,1,1,1,590.34,1180.68,2,2,1,0.1111111111111111,0.499999750000125,0.0008469695422578771,0.0,1,0.24999993750001562,0.22222219753086697,0.49999987500003124,7
53,0.0,1,1,1,104.13,104.13,1,1,1,0.125,0.9999990000010001,0.009603380297672331,0.0,0,0.0,0.12499998437500197,0.499999750000125,2
50,0.0,1,0,4,316.0625,1264.25,4,4,1,0.125,0.24999993750001562,0.0007909827954985304,0.7499998125000469,0,0.0,0.4999999375000079,0.4999999375000079,4
50,0.0,0,0,2,215.4366666666667,646.3100000000001,3,3,1,0.125,0.33333322222225925,0.0015472451276519856,0.33333322222225925,0,0.0,0.3749999531250059,0.49999991666668053,4
42,0.0,1,0,2,247.83333333333334,743.5,3,4,3,0.375,0.9999996666667778,0.0040349697322999735,1.333332888889037,1,0.1428571224489825,0.3749999531250059,0.57142848979593,7
57,0.0,1,0,2,99.1,198.2,2,2,2,0.2222222222222222,0.99999950000025,0.010090817305293556,0.0,0,0.0,0.11111109876543349,0.49999987500003124,1
30,0.0,0,0,3,288.33,864.99,3,3,3,0.375,0.9999996666667778,0.00346824818383074,0.9999996666667778,0,0.0,0.3749999531250059,0.49999991666668053,1
54,0.0,1,1,4,519.6175,2078.47,4,3,2,0.25,0.49999987500003124,0.0009622462672243304,0.24999993750001562,0,0.0,0.3749999531250059,0.4285713673469475,4
23,0.0,0,1,0,0.0,0.0,0,0,2,0.25,2000000.0,2000000.0,0.0,0,0.0,0.0,0.0,3
36,0.0,0,1,2,462.485,924.97,2,3,2,0.25,0.99999950000025,0.002162232286277142,1.499999250000375,0,0.0,0.24999996875000394,0.599999880000024,1
24,0.0,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
35,0.0,0,0,4,244.47499999999997,977.8999999999999,4,4,4,0.5,0.9999997500000625,0.004090397787002355,0.49999987500003124,0,0.0,0.4999999375000079,0.4999999375000079,1
42,0.0,0,0,2,249.94666666666663,749.8399999999999,3,3,2,0.25,0.6666664444445185,0.002667235673387342,1.6666661111112961,0,0.0,0.3749999531250059,0.49999991666668053,1
53,0.0,1,0,2,817.8000000000001,1635.6000000000001,2,2,1,0.14285714285714285,0.499999750000125,0.0006113964290710463,0.499999750000125,0,0.0,0.285714244897965,0.49999987500003124,2
43,0.0,0,1,4,452.3675,1809.47,4,4,2,0.25,0.49999987500003124,0.0011052960252972992,0.7499998125000469,0,0.0,0.4999999375000079,0.4999999375000079,4
40,0.0,1,0,2,699.0849999999999,1398.1699999999998,2,2,2,0.25,0.99999950000025,0.0014304412185711028,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,1
38,1.0,1,0,3,181.132,905.66,5,5,3,0.3333333333333333,0.599999880000024,0.0033125013765513533,0.399999920000016,2,0.19999998000000202,0.5555554938271674,0.499999950000005,7
34,1.0,1,0,2,339.275,1357.1,4,3,1,0.125,0.24999993750001562,0.0007368653741530724,0.24999993750001562,1,0.1428571224489825,0.3749999531250059,0.4285713673469475,7
59,0.0,1,0,1,171.12,171.12,1,1,2,0.25,1.9999980000020001,0.011687704466528141,0.0,0,0.0,0.12499998437500197,0.499999750000125,1
42,0.0,1,0,3,250.77666666666664,752.3299999999999,3,2,1,0.125,0.33333322222225925,0.0013292039379936944,0.9999996666667778,0,0.0,0.24999996875000394,0.399999920000016,2
19,0.0,0,0,1,251.45,251.45,1,1,1,0.1111111111111111,0.9999990000010001,0.003976933768236494,1.9999980000020001,0,0.0,0.11111109876543349,0.499999750000125,2
53,0.0,1,0,3,228.06000000000003,684.1800000000001,3,4,2,0.25,0.6666664444445185,0.002923207338824275,0.6666664444445185,0,0.0,0.3749999531250059,0.57142848979593,4
26,0.0,0,1,0,0.0,0.0,0,2,3,0.375,3000000.0,3000000.0,0.0,0,0.0,0.0,0.99999950000025,6
54,1.0,1,1,3,1115.8433333333335,3347.53,3,2,2,0.25,0.6666664444445185,0.0005974554371140945,0.6666664444445185,0,0.0,0.24999996875000394,0.399999920000016,1
40,0.0,1,0,3,768.8866666666667,2306.66,3,3,2,0.25,0.6666664444445185,0.0008670545286834409,0.33333322222225925,0,0.0,0.3749999531250059,0.49999991666668053,1
48,0.0,1,1,3,536.2066666666666,1608.62,3,3,1,0.1111111111111111,0.33333322222225925,0.0006216508556267789,0.33333322222225925,0,0.0,0.33333329629630043,0.49999991666668053,4
28,0.0,0,0,2,399.04,798.08,2,2,0,0.0,0.0,0.0,0.99999950000025,0,0.0,0.24999996875000394,0.49999987500003124,2
48,0.0,1,1,1,316.59,316.59,1,1,4,0.5,3.9999960000040002,0.01263463781978383,0.0,0,0.0,0.0,0.499999750000125,1
39,0.0,1,0,2,266.96999999999997,533.9399999999999,2,2,2,0.2222222222222222,0.99999950000025,0.003745739214620109,0.499999750000125,0,0.0,0.22222219753086697,0.49999987500003124,1
42,0.0,1,0,3,367.055,1468.22,4,3,0,0.0,0.0,0.0,0.0,0,0.0,0.3749999531250059,0.4285713673469475,4
25,0.0,1,1,1,8613.92,17227.84,2,1,1,0.125,0.499999750000125,5.8045582031290884e-05,3.999998000001,1,0.33333322222225925,0.12499998437500197,0.33333322222225925,5
53,0.0,1,0,5,386.92199999999997,1934.61,5,4,2,0.25,0.399999920000016,0.0010338000935414373,0.799999840000032,0,0.0,0.4999999375000079,0.44444439506173394,4
50,0.0,0,0,3,564.3366666666667,1693.01,3,5,1,0.125,0.33333322222225925,0.0005906639650145811,0.6666664444445185,0,0.0,0.3749999531250059,0.6249999218750099,4
41,1.0,0,0,3,290.5833333333333,871.75,3,3,0,0.0,0.0,0.0,0.0,0,0.0,0.3749999531250059,0.49999991666668053,4
42,0.0,1,1,2,583.5,1167.0,2,3,2,0.25,0.99999950000025,0.0017137960568005173,0.499999750000125,0,0.0,0.24999996875000394,0.599999880000024,1
47,0.0,1,1,3,725.13,2175.39,3,3,0,0.0,0.0,0.0,1.333332888889037,0,0.0,0.3749999531250059,0.49999991666668053,4
54,0.0,1,0,3,433.9766666666667,1301.93,3,3,1,0.125,0.33333322222225925,0.0007680904497414679,0.33333322222225925,0,0.0,0.3749999531250059,0.49999991666668053,4
47,1.0,1,1,1,344.83,344.83,1,1,2,0.2222222222222222,1.9999980000020001,0.005799959383464434,0.9999990000010001,0,0.0,0.11111109876543349,0.499999750000125,1
58,1.0,0,0,5,281.04,1405.2,5,4,1,0.125,0.199999960000008,0.0007116424703162236,0.199999960000008,0,0.0,0.4999999375000079,0.44444439506173394,4
37,0.0,1,0,2,648.5433333333334,1945.63,3,3,2,0.2222222222222222,0.6666664444445185,0.0010279446754892015,0.33333322222225925,0,0.0,0.33333329629630043,0.49999991666668053,1
37,0.0,0,1,1,192.71,192.71,1,1,1,0.125,0.9999990000010001,0.005189144283176046,0.0,0,0.0,0.12499998437500197,0.499999750000125,2
50,1.0,1,0,4,467.44,1869.76,4,3,3,0.375,0.7499998125000469,0.0016044839970881374,0.9999997500000625,0,0.0,0.3749999531250059,0.4285713673469475,1
55,0.0,1,1,3,442.92,1328.76,3,6,0,0.0,0.0,0.0,0.6666664444445185,0,0.0,0.3749999531250059,0.6666665925926009,4
22,0.0,0,0,3,201.37666666666667,604.13,3,3,2,0.25,0.6666664444445185,0.003310545737985954,0.33333322222225925,0,0.0,0.3749999531250059,0.49999991666668053,1
43,0.0,1,0,2,293.875,587.75,2,2,0,0.0,0.0,0.0,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,2
54,0.0,1,0,1,240.17,240.17,1,2,1,0.125,0.9999990000010001,0.004163717349528595,0.0,0,0.0,0.12499998437500197,0.6666664444445185,2
42,0.0,0,0,3,468.94666666666666,1406.84,3,1,3,0.3333333333333333,0.9999996666667778,0.0021324386553322064,0.9999996666667778,0,0.0,0.11111109876543349,0.24999993750001562,1
19,0.0,0,0,0,0.0,0.0,0,2,2,0.25,2000000.0,2000000.0,0.0,0,0.0,0.0,0.99999950000025,6
40,0.0,0,1,0,0.0,0.0,0,0,1,0.125,1000000.0,1000000.0,0.0,0,0.0,0.0,0.0,0
56,0.0,1,1,3,508.16,1524.48,3,3,2,0.2222222222222222,0.6666664444445185,0.0013119227531276745,0.6666664444445185,0,0.0,0.33333329629630043,0.49999991666668053,1
40,0.0,0,1,4,326.6925,1306.77,4,5,1,0.1111111111111111,0.24999993750001562,0.000765245604991509,0.24999993750001562,0,0.0,0.44444439506173394,0.5555554938271674,4
42,0.0,0,0,2,310.64000000000004,931.9200000000001,3,5,2,0.2222222222222222,0.6666664444445185,0.0021461069596680968,0.33333322222225925,0,0.0,0.33333329629630043,0.6249999218750099,4
30,0.0,0,1,2,340.81333333333333,1022.44,3,1,1,0.125,0.33333322222225925,0.000978052500901713,0.6666664444445185,0,0.0,0.12499998437500197,0.24999993750001562,2
39,0.0,0,0,3,492.5433333333333,1477.6299999999999,3,2,1,0.125,0.33333322222225925,0.0006767594048058314,0.33333322222225925,0,0.0,0.24999996875000394,0.399999920000016,2
33,0.0,0,0,2,262.935,525.87,2,2,2,0.25,0.99999950000025,0.0038032213212329637,0.0,0,0.0,0.24999996875000394,0.49999987500003124,1
37,0.0,1,1,2,229.20999999999998,458.41999999999996,2,3,3,0.375,1.499999250000375,0.006544217079219456,0.0,0,0.0,0.24999996875000394,0.599999880000024,1
70,0.0,1,0,2,320.19,640.38,2,3,0,0.0,0.0,0.0,0.499999750000125,0,0.0,0.22222219753086697,0.599999880000024,2
20,0.0,0,1,0,0.0,0.0,0,1,1,0.125,1000000.0,1000000.0,0.0,0,0.0,0.0,0.9999990000010001,6
50,1.0,0,0,3,306.56,919.68,3,3,0,0.0,0.0,0.0,0.9999996666667778,0,0.0,0.3749999531250059,0.49999991666668053,4
19,0.0,0,0,0,0.0,0.0,0,0,1,0.1111111111111111,1000000.0,1000000.0,0.0,0,0.0,0.0,0.0,0
46,0.0,0,1,3,301.7,905.1,3,4,0,0.0,0.0,0.0,0.6666664444445185,0,0.0,0.299999970000003,0.57142848979593,4
42,0.0,1,0,2,458.16,916.32,2,3,0,0.0,0.0,0.0,0.499999750000125,0,0.0,0.24999996875000394,0.599999880000024,2
38,0.0,1,1,4,1151.984,5759.92,5,4,4,0.5,0.799999840000032,0.0006944540895195673,0.399999920000016,1,0.11111109876543349,0.4999999375000079,0.44444439506173394,7
83,0.0,0,0,1,2252.99,2252.99,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.499999750000125,2
40,1.0,0,1,4,291.3575,1165.43,4,4,0,0.0,0.0,0.0,0.24999993750001562,0,0.0,0.4999999375000079,0.4999999375000079,4
67,0.0,1,0,2,3108.205,6216.41,2,2,3,0.375,1.499999250000375,0.00048259365124202013,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,1
40,0.0,1,0,3,330.11,990.33,3,3,0,0.0,0.0,0.0,0.6666664444445185,0,0.0,0.3749999531250059,0.49999991666668053,4
48,0.0,1,0,2,330.63,661.26,2,2,2,0.25,0.99999950000025,0.003024528925045324,0.499999750000125,0,0.0,0.24999996875000394,0.49999987500003124,1
52,0.0,0,0,2,250.42,500.84,2,2,2,0.25,0.99999950000025,0.003993291262692095,0.0,0,0.0,0.24999996875000394,0.49999987500003124,1
61,1.0,1,0,2,201.29500000000002,402.59000000000003,2,4,2,0.25,0.99999950000025,0.004967833267175455,0.499999750000125,0,0.0,0.24999996875000394,0.6666665555555741,1
45,0.0,0,0,3,289.52333333333337,868.57,3,4,0,0.0,0.0,0.0,0.9999996666667778,0,0.0,0.3749999531250059,0.57142848979593,4
68,0.0,1,0,0,0.0,0.0,0,1,2,0.2,2000000.0,2000000.0,0.0,0,0.0,0.0,0.9999990000010001,6
19,0.0,0,0,1,596.67,596.67,1,2,1,0.125,0.9999990000010001,0.0016759682878710709,0.0,0,0.0,0.12499998437500197,0.6666664444445185,2
47,0.0,1,0,1,549.43,549.43,1,1,1,0.125,0.9999990000010001,0.0018200680672331908,0.9999990000010001,0,0.0,0.12499998437500197,0.499999750000125,2
53,0.0,0,0,4,398.61249999999995,1594.4499999999998,4,4,1,0.125,0.24999993750001562,0.0006271755146745427,0.24999993750001562,0,0.0,0.4999999375000079,0.4999999375000079,4
